class,soldDateInQuarter,Avg Sales Price,Avg Sqft,Median Sales Price,# of Sales,Avg Price/Sqft
ResidentialProperty,2019 Q1,1736421.0526315789,252.6315789473684,1675000.0,19.0,6873.333333333333
ResidentialProperty,2020 Q1,1862038.375,683.75,1745000.0,40.0,2723.2736745886655
ResidentialProperty,%change Q1,7.234266261517952,170.65104166666666,4.179104477611939,110.52631578947367,-60.37914149483028
ResidentialProperty,2019 Q2,1928794.9032258065,1027.4193548387098,1741500.0,62.0,1877.32
ResidentialProperty,2020 Q2,2010579.1666666667,752.0833333333334,1710000.0,24.0,2673.3462603878115
ResidentialProperty,%change Q2,4.240174178399192,-26.798796441653582,-1.8087855297157618,-61.29032258064516,42.402268147562026
